id,tweet_url,Date,parsed_created_at,user_screen_name,text,tweet_type,coordinates,hashtags,media,urls,favorite_count,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_or_quote_id,retweet_or_quote_screen_name,retweet_or_quote_user_id,source,user_id,user_created_at,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_statuses_count,user_time_zone,user_urls,user_verified,Tags
9.91E+17,https://twitter.com/ayeyoshifty_/status/991124322315112450,5/1/2018,2018-05-01 01:17:07+00:00,ayeyoshifty_,#dailytweet #moneymoves @Thortoken #sorryforthewait excited for the potential of this company,original,,dailytweet moneymoves sorryforthewait,,,2,,,,en,,,1,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",252827442,Wed Feb 16 00:29:10 +0000 2011,FALSE,#teamodu #teameagles #teamunc # #teamgrizz #ASU   Free Kaepernick É????è? #thor #tron #ncash #ada #neo #sub #BAX,1825,2020,2840,2,,Hayes!,14140,Eastern Time (US & Canada),,FALSE,Motivation
9.92E+17,https://twitter.com/Tutorialyc/status/992159910917001223,5/3/2018,2018-05-03 21:52:10+00:00,Tutorialyc,#investing #hustlehard #MoneyMoves #moneysaving https://t.co/1YX33zlfL8,original,,investing hustlehard MoneyMoves moneysaving,https://twitter.com/Tutorialyc/status/992159910917001223/photo/1,,0,,,,und,,FALSE,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",3799439056,Mon Sep 28 03:03:34 +0000 2015,FALSE,#News and Tutorials For #IPTV #APK #Kodi  Our blog: https://t.co/Ne5c0n93ze facebook: https://t.co/5AbV39kGhJ,24,112,37,8,United States,Tutorialyc,1358,Atlantic Time (Canada),https://www.youtube.com/channel/UC3NuMEo-0Dczl9wew3TAMYQ,FALSE,Miscellaneous
9.92E+17,https://twitter.com/ymexent/status/992346935754395652,5/4/2018,2018-05-04 10:15:21+00:00,ymexent,"#InvestInKids #Whatsappgrouplink #MoneyTeam #MoneyMoves #MoneyTalks #money 

Money Online Without investment.

I will show you how to make money
.            WITH 
COPY AND PASTE.

https://t.co/bjlBDVGHlz https://t.co/2LL3e5YUrz",original,,InvestInKids Whatsappgrouplink MoneyTeam MoneyMoves MoneyTalks money,https://twitter.com/ymexent/status/992346935754395652/photo/1,https://bit.ly/2JRtoE9,1,,,,en,,FALSE,0,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",867977058,Mon Oct 08 13:22:35 +0000 2012,FALSE,God over Everything,1,0,9,0,Ondo state,certified haybee,18,Bangkok,,FALSE,Promotional/Get Rich Quick
9.91E+17,https://twitter.com/cristinacoach/status/990849993711017984,4/30/2018,2018-04-30 07:07:02+00:00,cristinacoach,#LOA #BestBroker #MoneyManagement #Profitable #Economic #EconomicNews #Markets #fintech #roboadvisors #business #success #Coachfinanciero #coaching #Coach @cristinacoach #ferrariworld #solidworks #luxuryman #findyourself #moneymoves #wishescometrue https://t.co/8gBDrv2Kka,original,,LOA BestBroker MoneyManagement Profitable Economic EconomicNews Markets fintech roboadvisors business success Coachfinanciero coaching Coach ferrariworld solidworks luxuryman findyourself moneymoves wishescometrue,,http://a.co/iHTNk0A,0,,,,und,,FALSE,0,,,,"<a href=""http://www.cristinacoach.com"" rel=""nofollow"">mi nueva aplicacion total</a>",161894615,Fri Jul 02 02:11:59 +0000 2010,FALSE,Presidenta Organizacion Internacional Coaches Profesionales ~ Escritora  con 16 BestSellers en Amazon ~ Mentora de Escritores ~ Experta en Social Media,1313,70650,67059,1311,Mundo Digital,Cristina Diaz,95719,Central Time (US & Canada),http://www.cristinacoach.com,FALSE,Promotional/Get Rich Quick
9.92E+17,https://twitter.com/cristinacoach/status/991574769064665089,5/2/2018,2018-05-02 07:07:02+00:00,cristinacoach,#LOA #BestBroker #MoneyManagement #Profitable #Economic #EconomicNews #Markets #fintech #roboadvisors #business #success #Coachfinanciero #coaching #Coach @cristinacoach #ferrariworld #solidworks #luxuryman #findyourself #moneymoves #wishescometrue https://t.co/8gBDrv2Kka 777,original,,LOA BestBroker MoneyManagement Profitable Economic EconomicNews Markets fintech roboadvisors business success Coachfinanciero coaching Coach ferrariworld solidworks luxuryman findyourself moneymoves wishescometrue,,http://a.co/iHTNk0A,1,,,,und,,FALSE,0,,,,"<a href=""http://www.cristinacoach.com"" rel=""nofollow"">mi nueva aplicacion total</a>",161894615,Fri Jul 02 02:11:59 +0000 2010,FALSE,Presidenta Organizacion Internacional Coaches Profesionales ~ Escritora  con 16 BestSellers en Amazon ~ Mentora de Escritores ~ Experta en Social Media,1313,70650,67059,1311,Mundo Digital,Cristina Diaz,95719,Central Time (US & Canada),http://www.cristinacoach.com,FALSE,Promotional/Get Rich Quick
9.92E+17,https://twitter.com/TheMindful/status/992392636895055873,5/4/2018,2018-05-04 13:16:57+00:00,TheMindful,#MoneyMoves #USeconomy https://t.co/r7sRNM8Wju,quote,,MoneyMoves USeconomy,,https://twitter.com/TheEconomist/status/992384416981880833,0,,,,und,,FALSE,0,9.92E+17,TheEconomist,5988062,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",493447865,Wed Feb 15 20:20:45 +0000 2012,FALSE,"God, Altruism, Human Rights, Social Justice, Karma. Artist, Hobbyist, Anglophile, Serial Entrepreneur, Politico.",446,2485,2687,87,Canada,Mindful,2218,Eastern Time (US & Canada),,FALSE,Political
9.92E+17,https://twitter.com/HerOwnLane_/status/992201951625412608,5/4/2018,2018-05-04 00:39:14+00:00,HerOwnLane_,"#TBT to our #MoneyMoves workshop in LA! All our photos are officially up on our FB page! Who knows, there just might be a pic of you on there ???? | ????: @instabaeth https://t.co/s9LPSsl9ff https://t.co/VfV7umyby5",original,,TBT MoneyMoves,https://twitter.com/HerOwnLane_/status/992201951625412608/photo/1 https://twitter.com/HerOwnLane_/status/992201951625412608/photo/1 https://twitter.com/HerOwnLane_/status/992201951625412608/photo/1 https://twitter.com/HerOwnLane_/status/992201951625412608/photo/1,http://bit.ly/MoneyMovesPhotos,1,,,,en,,FALSE,0,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",8.02E+17,Wed Nov 23 20:14:26 +0000 2016,FALSE,Uplifting the millennial woman to unapologetically continue on her path + Empowering Her with the tools to success. | Contact: nicky@herownlane.net,18,80,53,0,"Los Angeles, CA",Her Own Lane,109,,http://HerOwnLane.net/Shop,FALSE,Miscellaneous
9.92E+17,https://twitter.com/Logan_j2020/status/991865411485487104,5/3/2018,2018-05-03 02:21:56+00:00,Logan_j2020,"@DebuhrNiki money launderer?
#MoneyMoves #DecisionDay  #SmallBusinessWeek #itsajokedontcallthefeds",reply,,MoneyMoves DecisionDay SmallBusinessWeek itsajokedontcallthefeds,,,0,DebuhrNiki,9.91E+17,9.03E+17,en,,,0,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",9.61E+17,Tue Feb 06 21:24:51 +0000 2018,TRUE,,0,0,18,0,,Logan Johnson,17,,,FALSE,Miscellaneous
9.91E+17,https://twitter.com/_El_Hefe/status/991371087131783168,5/1/2018,2018-05-01 17:37:40+00:00,_El_Hefe,"@Dude_Br0 You invested in #doorbot, ready to invest in NEEO? #MoneyMoves",original,,doorbot MoneyMoves,,,0,Dude_Br0,,255754440,en,,,0,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",9.91E+17,Mon Apr 30 17:22:45 +0000 2018,FALSE,"Former SR Ops Manager, CS with Ring (12th EMPL). 

Now Head of Customer Experience with NEEO Inc. 

Providing exceptional support one customer at a time.",0,13,70,0,"Cupertino, CA",Jeff Zavala,23,,https://neeo.com/,FALSE,Promotional/Get Rich Quick
9.92E+17,https://twitter.com/cannonstocks/status/992493899645059073,5/4/2018,2018-05-04 19:59:19+00:00,cannonstocks,"@dwins8 $merger #lottos #stockmarkets #triplezerostocks #stock #gains #multibagger
#stockcharts #pennystocks #10bagger #stockmerger #otc #nasdaq #otcmarket
#blueskybreakout #shortsqueeze #stockmarkets #moneymoves #otcnews #mergers https://t.co/lQ51tdIp9q",reply,,lottos stockmarkets triplezerostocks stock gains multibagger stockcharts pennystocks 10bagger stockmerger otc nasdaq otcmarket blueskybreakout shortsqueeze stockmarkets moneymoves otcnews mergers,https://twitter.com/cannonstocks/status/992493899645059073/photo/1,,0,dwins8,9.92E+17,4847748705,no,,FALSE,0,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",4216875425,Wed Nov 18 09:31:18 +0000 2015,FALSE,Posts just my opinions only. open market investing in lowfloat stocks. not paid to post. #stock #otc #10bag #silver $stocks #multibaggers #pennystocks #wsj ??è?,7216,2750,3659,256,,742J,11430,Pacific Time (US & Canada),,FALSE,Promotional/Get Rich Quick
9.93E+17,https://twitter.com/_thaprince/status/992613796823760897,5/5/2018,2018-05-05 03:55:45+00:00,_thaprince,@elonmusk @SteveKerr Thank you for this thread. #MoneyMoves #LetsGo,reply,,MoneyMoves LetsGo,,,0,elonmusk,9.92E+17,44196397,en,,,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",423926065,Tue Nov 29 03:18:29 +0000 2011,FALSE,É??IÉ??m BackÉ?ù - Michael Jordan THE GOAT #GodsPlan #LetsGo,11832,251,966,5,"Santa Barbara, CA ????",Jaime Echiribel,8666,Mountain Time (US & Canada),https://m.youtube.com/watch?v=SurAcfBFNlQ,FALSE,Miscellaneous
9.91E+17,https://twitter.com/MekaMarketing/status/991264008442441728,5/1/2018,2018-05-01 10:32:11+00:00,MekaMarketing,Brits spend an average of a full day a week online as reported by Ofcom. Are you truly  tapping into the world of digital marketing #Digital_Marketing #OnlineMarketing #MakeItHappen #MoneyMoves https://t.co/HW1mROYFd9,original,,Digital_Marketing OnlineMarketing MakeItHappen MoneyMoves,https://twitter.com/MekaMarketing/status/991264008442441728/photo/1,,1,,,,en,,FALSE,0,,,,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>",9.48E+17,Mon Jan 01 16:50:32 +0000 2018,FALSE,Friendly digital and traditional marketing agency for businesses who have ambitious targets with limited resources. See how Meka Marketing can help you achieve.,2,18,64,2,"London, England",MekaMarketing,15,,http://www.mekamarketing.co.uk,FALSE,Promotional/Get Rich Quick
9.91E+17,https://twitter.com/SocialWages/status/991155640184791040,5/1/2018,2018-05-01 03:21:34+00:00,SocialWages,Content &amp; consistency creates possibilities for profit. #socialmedia #MoneyMoves,original,,socialmedia MoneyMoves,,,0,,,,ca,,,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9.89E+17,Tue Apr 24 00:55:25 +0000 2018,FALSE,Social Wages is a student run company that is going to help your social media a profitable business!,1,1,2,0,"Lynchburg, VA",SocialWages,21,,http://www.socialwages.com,FALSE,Financial Security
9.92E+17,https://twitter.com/Quand98822444/status/992307111496269824,5/4/2018,2018-05-04 07:37:06+00:00,Quand98822444,Don't get left behind ??????????è?#cryptolove #MoneyMoves #decentralize,original,,cryptolove MoneyMoves decentralize,,,0,,,,en,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",9.66E+17,Tue Feb 20 12:14:05 +0000 2018,TRUE,,164,18,80,0,,Quand,74,,,FALSE,Crypto-currency
9.91E+17,https://twitter.com/ayeyoshifty_/status/991376111203479554,5/1/2018,2018-05-01 17:57:38+00:00,ayeyoshifty_,Extremely excited for the upcoming events from @Thortoken . Love the report that just came out. #dailytweet #sorryforthewait #MoneyMoves,original,,dailytweet sorryforthewait MoneyMoves,,,0,,,,en,,,0,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",252827442,Wed Feb 16 00:29:10 +0000 2011,FALSE,#teamodu #teameagles #teamunc # #teamgrizz #ASU   Free Kaepernick É????è? #thor #tron #ncash #ada #neo #sub #BAX,1825,2020,2840,2,,Hayes!,14140,Eastern Time (US & Canada),,FALSE,Motivation
9.92E+17,https://twitter.com/Quand98822444/status/992308549622493185,5/4/2018,2018-05-04 07:42:49+00:00,Quand98822444,Goldman Sachs now and the Nasdaq in October. Dont get left behind. I am so excited to be a part of the 1.5%   #earlyadoption #bitcoin #Altcoins #cryptolove #MoneyMoves,original,,earlyadoption bitcoin Altcoins cryptolove MoneyMoves,,,1,,,,en,,,0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",9.66E+17,Tue Feb 20 12:14:05 +0000 2018,TRUE,,164,18,80,0,,Quand,74,,,FALSE,Crypto-currency
9.91E+17,https://twitter.com/Powell44C/status/991031539927535617,4/30/2018,2018-04-30 19:08:26+00:00,Powell44C,"It pays to have friends!! Sign up, start trading. TheyÉ??re accepting new members. https://t.co/MBswXVGnZM #cryptocurrency #stellar #buylow #bitcoin #profit #litecoin  #binance #coinbase #future #money #moneymoves #follow4follow #followforfollow #followme #askmehow #follow #lambo https://t.co/pEn5JaDKoF",original,,cryptocurrency stellar buylow bitcoin profit litecoin binance coinbase future money moneymoves follow4follow followforfollow followme askmehow follow lambo,https://twitter.com/Powell44C/status/991031539927535617/photo/1,http://binance.com/?ref=18128622,0,,,,en,,FALSE,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2233253672,Fri Dec 06 16:49:47 +0000 2013,FALSE,Coinbase- https://t.co/CKN0EQTvIG,22,130,517,1,,cryptomania42,175,,http://binance.com/?ref=18128622,FALSE,Crypto-currency
9.92E+17,https://twitter.com/robbysmiler/status/991550975608545280,5/2/2018,2018-05-02 05:32:29+00:00,robbysmiler,RT @ayeyoshifty_: #dailytweet #moneymoves @Thortoken #sorryforthewait excited for the potential of this company,retweet,,dailytweet moneymoves sorryforthewait,,,0,,,,en,,,1,9.91E+17,ayeyoshifty_,252827442,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",400590453,Sat Oct 29 08:30:23 +0000 2011,FALSE,Gambler,1066,60,52,0,,The Gambler,1033,,http://www.gamblingsitesoffers.com,FALSE,Miscellaneous
9.92E+17,https://twitter.com/ayeyoshifty_/status/992143266429751297,5/3/2018,2018-05-03 20:46:02+00:00,ayeyoshifty_,Stay on the lookout for @Thortoken once it hits an exchange this will be a great company to be apart of. #dailytweet #moneymoves,original,,dailytweet moneymoves,,,27,,,,en,,,11,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",252827442,Wed Feb 16 00:29:10 +0000 2011,FALSE,#teamodu #teameagles #teamunc # #teamgrizz #ASU   Free Kaepernick É????è? #thor #tron #ncash #ada #neo #sub #BAX,1825,2020,2840,2,,Hayes!,14140,Eastern Time (US & Canada),,FALSE,Financial Security
9.92E+17,https://twitter.com/saadinama/status/992409290198650880,5/4/2018,2018-05-04 14:23:07+00:00,saadinama,"Two questions every Customer Success professional needs to know the answers for.
Where is the money in CS?
What does it take to execute?

#customersuccess #success #value #MoneyMoves https://t.co/kgpCezv367",original,,customersuccess success value MoneyMoves,https://twitter.com/saadinama/status/992409290198650880/photo/1,,0,,,,en,,FALSE,0,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",592929593,Mon May 28 17:59:10 +0000 2012,FALSE,"Hain Talkh Bohat , Banda e Mazdoor k Auqat..!! RTs are not endorsements, Favts can be bookmarks.",24307,622,247,14,State of Affairs,Shake Saadi,41676,Karachi,http://saadi-nama.blogspot.com/,FALSE,Promotional/Get Rich Quick
9.91E+17,https://twitter.com/indeliblecpts/status/991062889292320768,4/30/2018,2018-04-30 21:13:00+00:00,indeliblecpts,"Why is Shopify regarded the best  e-commerce software for small businesses? See here: https://t.co/TRl8Y3HGsL
#ecommerce #MoneyMoves  #DigitalMarketing",original,,ecommerce MoneyMoves DigitalMarketing,,https://buff.ly/2r3sxs2,1,,,,en,,FALSE,0,,,,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>",9.51E+17,Wed Jan 10 16:49:23 +0000 2018,FALSE,Digital Marketing Solutions for small businesses.(Social media marketing + management | brand strategy | marketing plans + strategy | content marketing),228,308,442,5,Trinidad and Tobago,Indelible Concepts,675,Pacific Time (US & Canada),,FALSE,Crypto-currency
9.93E+17,https://twitter.com/crystal_laverty/status/992826096637755392,5/5/2018,2018-05-05 17:59:21+00:00,crystal_laverty,You know what. I want to make money. And I donÉ??t want to slave away every day for the rest of my life living check to check. I want to be able to make money doing something I love. I need to do something. #dreaming #reality #future #moneymoves #workerbitch,original,,dreaming reality future moneymoves workerbitch,,,0,,,,en,,,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",8.75E+17,Wed Jun 14 20:02:18 +0000 2017,FALSE,Youtuber | SC: Claverty92,248,217,115,1,"The Dalles, OR",Crystal Laverty,635,,https://youtu.be/hJWFYawV1FI,FALSE,Motivation
9.91E+17,https://twitter.com/Fred19670922Del/status/991211888326430720,5/1/2018,2018-05-01 07:05:04+00:00,Fred19670922Del,"#CardiB #BodakYellow (#MoneyMoves)
 https://t.co/Tgxp2yoTMw",original,,CardiB BodakYellow MoneyMoves,,https://youtu.be/PEGccV-NOm8,1,,,,und,,FALSE,0,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",9.80E+17,Sun Apr 01 07:37:06 +0000 2018,FALSE,,150,22,129,0,"Reims, France",FredericDel,150,,,FALSE,Cardi B Mentions
9.90E+17,https://twitter.com/SuperblyMerch/status/990401280899272706,4/29/2018,2018-04-29 01:24:00+00:00,SuperblyMerch,"RT @SuperblyMerch: Be apart of the Bardi Gang with this Money Moves Tongue T-shirt, Men... https://t.co/lwW8qTiOuh via @amazon
#cardib #BabÉ??",retweet,,cardib,,https://www.amazon.com/dp/B07C1S9SMR/ref=cm_sw_r_tw_dp_U_x_Xaf0Ab26M94E0,0,,,,en,,FALSE,1,9.85E+17,SuperblyMerch,9.71E+17,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",9.71E+17,Mon Mar 05 19:45:03 +0000 2018,FALSE,"I am a a-shirt designer, I design t-shirts with unqiue designs and phases. Please feel free to check out my designs.",1,6,108,0,"East Midlands, England",Superbly Luscious Merch,46,,https://superblylusciousmerch.com/,FALSE,Cardi B Mentions
9.90E+17,https://twitter.com/Jjiddy/status/990412955920584704,4/29/2018,2018-04-29 02:10:24+00:00,Jjiddy,#MoneyMoves ???Ê???????Ê #CardiB cashmoney314 @iam_currant @DellDorsey @ RFK Stadium https://t.co/ouDUBNiisf,original,,MoneyMoves CardiB,,https://www.instagram.com/p/BiIqS9mj6v6/,1,,,,en,,FALSE,0,,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",47869541,Wed Jun 17 05:40:39 +0000 2009,FALSE,The master-mind behind it all! Do your research... #UnderSeriousReconstruction... Coming Soon????,174,563,639,5,Not on this planet!,Jamie Criss,2955,,,FALSE,Cardi B Mentions
9.90E+17,https://twitter.com/YourItalianHope/status/990342073894162433,4/28/2018,2018-04-28 21:28:44+00:00,YourItalianHope,"@iamcardib check out my stepson singing #BodakYellow #MoneyMoves , complete with censored bleeps. Éù?ã?è???ü??????è? https://t.co/q0jZ2FMW0r",original,,BodakYellow MoneyMoves,https://twitter.com/YourItalianHope/status/990342073894162433/video/1,,0,iamcardib,,866953267,en,"Los Angeles, CA",FALSE,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1410833820,Tue May 07 18:01:08 +0000 2013,FALSE,"Writes about love. Memoirs, essays, songs. @nytimes, @washingtonpost, @nymag etc. Rep'd by @UweStenderPhD at @triadaus. SAG actress. Purveyor of hope. #binders",4412,1874,2098,0,Philly girl living in L.A.,Lauren DePino ????????,2670,Pacific Time (US & Canada),http://www.laurendepino.com,FALSE,Cardi B Mentions
9.92E+17,https://twitter.com/AndrewDixon8/status/992118240053690368,5/3/2018,2018-05-03 19:06:35+00:00,AndrewDixon8,"@iamcardib is #InvasionOfPrivacy getting a physical CD release too?
#CardiB #MoneyMoves",original,,InvasionOfPrivacy CardiB MoneyMoves,,,4,iamcardib,,866953267,en,,,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",375744461,Sun Sep 18 17:17:51 +0000 2011,FALSE,"Hello, I'm Andrew. I have an addiction to the music of Britney Spears É?ßã?è. THE ROAD LESS TRAVELED: the debut album by my friend MIKEY PESANTE available NOW!! ????",15372,846,3835,31,"Buffalo, NY",Andrew Dixon,16969,,,FALSE,Cardi B Mentions
9.92E+17,https://twitter.com/akaraenyes/status/991630642675888133,5/2/2018,2018-05-02 10:49:03+00:00,akaraenyes,@iamcardib is without a doubt the strongest female rapper in the game right now. What a f****** inspiration. #CardiB #MoneyMoves,original,,CardiB MoneyMoves,,,1,iamcardib,,866953267,en,,,0,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",4871744655,Tue Feb 02 14:09:19 +0000 2016,FALSE,Online stress and anxiety coach | Qualified herbalist and crystal healer | Fitness instructor | Freely creative being |,36,57,243,5,United Kingdom,Akara Enyes,113,Pacific Time (US & Canada),http://www.wellnessguideakara.com,FALSE,Cardi B Mentions
9.91E+17,https://twitter.com/KryptonitePeach/status/990961259590897665,4/30/2018,2018-04-30 14:29:10+00:00,KryptonitePeach,"@iamcardib Morning beautiful! Please view my blog for the sheeple! :-) https://t.co/5b0qCMedbe
#BeCarefulWithMe #MoneyMoves #CardiB",reply,,BeCarefulWithMe MoneyMoves CardiB,,https://goo.gl/xoimWX,0,iamcardib,9.91E+17,866953267,en,,FALSE,0,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",38118786,Wed May 06 05:05:41 +0000 2009,FALSE,"Just me..Trying to make it through life.
I support #CharleyBrickz in his music, please find him on twitter or Facebook! 
Be love, be light! ??????è´ ???è??è´",170,518,1285,4,South Carolina,Peachie,5146,Eastern Time (US & Canada),https://goo.gl/xoimWX,FALSE,Cardi B Mentions
9.92E+17,https://twitter.com/MaryannWeston/status/991539205472796672,5/2/2018,2018-05-02 04:45:43+00:00,MaryannWeston,"@kanyewest Not new, just half baked. Oppression is real, youÉ??re out of touch cause of this yeezy/Kardashion $$ stuff. Get real or get going from the pulpit. Folks are suffering and youÉ??re turning the key. #capitalisme #MoneyMoves #artnotwar #trumpmf",reply,,capitalisme MoneyMoves artnotwar trumpmf,,,0,kanyewest,9.91E+17,169686021,en,,,0,,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",744832814,Wed Aug 08 09:20:06 +0000 2012,FALSE,"Always writing. Value freedom and truth. LOVE my family; love my work, respect nature. Journalist, Author and Comms Mgr.",1084,5833,5801,222,Australia,ThatWriter,32145,Brisbane,http://maryannwestonauthor.weebly.com/,FALSE,Celebrity
9.93E+17,https://twitter.com/PoochofNYC/status/992757384488607744,5/5/2018,2018-05-05 13:26:19+00:00,PoochofNYC,É??This is one of our most profitable ???¯ days of the year ????.É?ù #cincodemayo ???? #moneymoves ???Ê #nycsubway ???? #sidehustle  #mariachi ???? (VOLUME É™?ã?èÉ™?ã?èÉ™?ã?è) @FreddieTinkles ???Å https://t.co/0rzifOWlOY,original,,cincodemayo moneymoves nycsubway sidehustle mariachi,https://twitter.com/PoochofNYC/status/992757384488607744/video/1,,15,,,,en,"Manhattan, NY",FALSE,4,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",4039194244,Sun Oct 25 13:24:56 +0000 2015,FALSE,Afro pup living large in the Big Apple. Check me out on Instagram: PoochofNYC,708,455,12,7,"New York, NY",Agador,616,,,FALSE,Miscellaneous
9.93E+17,https://twitter.com/suzyayres/status/992743921070542848,5/5/2018,2018-05-05 12:32:49+00:00,suzyayres,"Bom dia! Adorei ???è???è ??timo s?≠bado!  #Repost @poochofnyc
É?õ  É?õ  É?õ
É??This is one of our most profitable ???¯ days of the year ????.É?ù #cincodemayo ???? #moneymoves ???Ê #nycsubway ???? #sidehustle  #mariachi ???? (VOLUME É™?ã?èÉ™?ã?èÉ™?ã?è) @littlefreddietinkles ???Å https://t.co/RRFekQE2oP",original,,Repost cincodemayo moneymoves nycsubway sidehustle mariachi,,https://www.facebook.com/suzyayress/videos/1608188135946152/,0,,,,pt,,FALSE,0,,,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",62385164,Mon Aug 03 00:07:34 +0000 2009,FALSE,,508,3600,772,91,"S?úo Paulo, SP",Suzy Ayres Oficial,39749,Brasilia,http://www.muoio.com.br/,FALSE,Miscellaneous
9.93E+17,https://twitter.com/jesusdacreator/status/992886188863315970,5/5/2018,2018-05-05 21:58:09+00:00,jesusdacreator,RT @PoochofNYC: É??This is one of our most profitable ???¯ days of the year ????.É?ù #cincodemayo ???? #moneymoves ???Ê #nycsubway ???? #sidehustle  #mariachiÉ??,retweet,,cincodemayo moneymoves nycsubway sidehustle mariachi,,,0,,,,en,,,4,9.93E+17,PoochofNYC,4039194244,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",386902878,Sat Oct 08 03:46:38 +0000 2011,FALSE,"Protestant Christian É?õ U.S. Marine Corps Veteran É?õ 2A is our defense against a lawless Government, Person, People, or Organizations. You've Been Warn. #MAGA",52946,1766,2290,96,New York State,jesusdacreator,42348,Eastern Time (US & Canada),http://amazingdiscoveries.org,FALSE,Miscellaneous
9.93E+17,https://twitter.com/FreddieTinkles/status/992779479469748224,5/5/2018,2018-05-05 14:54:07+00:00,FreddieTinkles,RT @PoochofNYC: É??This is one of our most profitable ???¯ days of the year ????.É?ù #cincodemayo ???? #moneymoves ???Ê #nycsubway ???? #sidehustle  #mariachiÉ??,retweet,,cincodemayo moneymoves nycsubway sidehustle mariachi,,,0,,,,en,,,4,9.93E+17,PoochofNYC,4039194244,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",7.80E+17,Mon Sep 26 18:22:29 +0000 2016,FALSE,Daily posts by two cheeky pups to make you laugh and smile ???? For more interactive fun check us out on Instagram,931,192,87,1,"New York, NY",LittleFreddieTinkles,543,,http://dogimpressions.com,FALSE,Miscellaneous
9.93E+17,https://twitter.com/michelleguzz/status/992768344695721984,5/5/2018,2018-05-05 14:09:52+00:00,michelleguzz,RT @PoochofNYC: É??This is one of our most profitable ???¯ days of the year ????.É?ù #cincodemayo ???? #moneymoves ???Ê #nycsubway ???? #sidehustle  #mariachiÉ??,retweet,,cincodemayo moneymoves nycsubway sidehustle mariachi,,,0,,,,en,,,4,9.93E+17,PoochofNYC,4039194244,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",26487682,Wed Mar 25 12:42:42 +0000 2009,FALSE,,117,48,219,0,"New York, NY",Michelle Guzzardi,1466,,,FALSE,Miscellaneous
